12397	corpus-6-dev	RAB	عندك واحد دانهيل؟	عندك واحد دانهيل؟
12407	corpus-6-dev	RAB	عاد وصلت دابا نلمطار.	عاد وصلت دابا للماطار.
12415	corpus-6-dev	RAB	تبغي تقترح عليا شي بلايص نزورها فنهار واحد؟	تبغي تقترح علي شي بلايص نزورها فنهار واحد؟
12488	corpus-6-dev	RAB	بغيت نشوف ديك البلوزة.	بغيت نشوف ديك البلوزة.
12498	corpus-6-dev	RAB	درت واحد الغلط. يمكن لي ناخد واحد آخر؟	درت واحد الغلط. يمكن لي ناخذ واحد آخر؟
12516	corpus-6-dev	RAB	فيناهوما الكتب المصورة؟	فين هوما الكتب المصورة؟
12524	corpus-6-dev	RAB	عادة هو خمسة وتلاتين دولار بلحاق اليوم كاين تخفيض ديال خمسة وعشرين فالمية إذن هو غير ستة وعشرين دولار وخمسة وعشرين سنت.	عادتا هو خمسة وثلاثين دولار بالحق اليوم كاين تخفيض ديال خمسة وعشرين فالمية اذن هو غير ستة وعشرين دولار وخمسة وعشرين سنت.
12535	corpus-6-dev	RAB	بغيت نلعب التنس مع شي واحد.	بغيت نلعب التنس مع شي واحد.
12548	corpus-6-dev	RAB	نعم. هادو هوما الألوان اللي دارجين على الموضة.	نعم. هادو هوما الالوان اللي دارجين على الموضة.
12559	corpus-6-dev	RAB	يمكن ليك تعطيني طبق آخر من هادي؟	يمكن ليك تعطيني طبق آخر من هادي؟
12566	corpus-6-dev	RAB	واخا بلحاق كاس واحد لاغير.	وخا بالحق كاس واحد لا غير.
12569	corpus-6-dev	RAB	تقدر توصي على شي خمرة ازوينة؟	تقدر توصي على شي خمرة زوينة؟
12574	corpus-6-dev	RAB	اخسارة غادي يتلغى، بلحاق ما عندنا ما نديرو.	خسارة غادي يتلغى، بالحق ما عندنا ما نديره.
12596	corpus-6-dev	RAB	هادا هو الراجل.	هادا هو الراجل.
12602	corpus-6-dev	RAB	يمكن ليا ناخد هادي معايا دابا؟	يمكن لي ناخذ هادي معاي دابا؟
12607	corpus-6-dev	RAB	هادي حاجتي المفضلة. نتمنى تعجبك.	هادي حاجتي المفضلة. نتمنى تعجبك.
12616	corpus-6-dev	RAB	يمكن ليك ترشدني لشي مطعم زوين قريب من هنا؟	يمكن ليك ترشدني لشي مطعم زوين قريب من هنا؟
12682	corpus-6-dev	RAB	جات مية وخمسة وعشرين دولار، أللا.	جات مية وخمسة وعشرين دولار، اللا.
12691	corpus-6-dev	RAB	كاين فهاد الجوايه شي مطعم مزيان والمنظر فيه زوين؟	كاين فهاد الجواية شي مطعم مزيان والمنظر فيه زوين؟
12695	corpus-6-dev	RAB	بغيت نحصل على شي وظيفة مع الحكومة.	بغيت نحصل على شي وظيفة مع الحكومة.
12698	corpus-6-dev	RAB	واش هاد القطار كيمشي نيشان لسياتل؟	واش هاد القطار كيمشي نيشان لسياتل؟
12716	corpus-6-dev	RAB	خمسطاش يوليوز.	خمستعش يوليوز.
12721	corpus-6-dev	RAB	وقتاش المجموعة الاولى؟	وقتاش المجموعة الاولى؟
12737	corpus-6-dev	RAB	كيحتوي على مجموعة ازوينة من البرونز.	كيحتوي على مجموعة زوينة من البرونز.
12757	corpus-6-dev	RAB	فين كتحس بالوجع؟	فين كتحس بالوجع؟
12764	corpus-6-dev	RAB	اشنو اللي رخيص ومزيان؟	اشنو اللي رخيص ومزيان؟
12791	corpus-6-dev	RAB	مع السلامة.	مع السلامة.
12838	corpus-6-dev	RAB	شحال كيسواو؟ يمكن ليك تكتب التمن على هاد الورقة؟	شحال كيسواوا؟ يمكن ليك تكتب الثمن على هاد الورقة؟
12855	corpus-6-dev	RAB	واش هاد الطوموبيلة غادية لشيكاغو؟	واش هاد الطوموبيلة غادية لشيكاغو؟
12857	corpus-6-dev	RAB	ماكايعجبونيش. عافاك ما تحط حتى شطونة فداك الشي.	ما كا يعجبونيش. عافاك ما تحط حتى شطونة فداك الشي.
12909	corpus-6-dev	RAB	واخا. كيبان ممتع. يناسبك السبت مع الجوج؟	وخا. كيبان ممتع. يناسبك السبت مع الجوج؟
12918	corpus-6-dev	RAB	متأسف، الأوطيل عامر هاد الليلة.	متأسف، الاوطيل عامر هاد الليلة.
12943	corpus-6-dev	RAB	فيناهو فهاد الخريطة؟	فين هو فهاد الخريطة؟
12948	corpus-6-dev	RAB	تمتع بوقتك.	تمتع بوقتك.
12954	corpus-6-dev	RAB	غادي نسبقو نركبو الدراري الصغار، الأشخاص اللي محتاجين للمساعدة والمسافرين ديال الدرجة الأولى.	غادي نسبقوا نركبوا الدراري الصغار، الاشخاص اللي محتاجين للمساعدة والمسافرين ديال الدرجة الاولى.
12957	corpus-6-dev	RAB	بالطبع، ها هو.	بالطبع، هاهو.
12962	corpus-6-dev	RAB	واش كاين شي رحلات لديور المشاهير؟	واش كاين شي رحلات لديور المشاهير؟
12974	corpus-6-dev	RAB	وجع الاسنان راه مؤلم وصعيب الاحتمال.	وجع الاسنان راه مؤلم وصعيب الاحتمال.
12992	corpus-6-dev	RAB	واش تقدر تقول ليا كيفاش نوصل لتما؟	واش تقدر تقول لي كيفاش نوصل لثما؟
12993	corpus-6-dev	RAB	يمكن ليك تاخد المصعد إما رقم واحد أولا رقم جوج.	يمكن ليك تاخذ المصعد اما رقم واحد أولا رقم جوج.
13003	corpus-6-dev	RAB	كيفاش نقدر نحصل على رخصة الغوص؟	كيفاش نقدر نحصل على رخصة الغوص؟
13047	corpus-6-dev	RAB	كنقلب على واحد الطوموبيلة. هاهو الرقم دلحجز ديالي.	كنقلب على واحد الطوموبيلة. هاهو الرقم دالحجز ديالي.
13057	corpus-6-dev	RAB	طلبت بلاصة فجهة ممنوع التدخين. تقدر تعطيني بلاصة اخرى؟	طلبت بلاصة فجهة ممنوع التدخين. تقدر تعطيني بلاصة اخرى؟
13110	corpus-6-dev	RAB	يمكن ليك توريني كيفاش نعمر بطاقة الهجرة، عافاك؟	يمكن ليك توريني كيفاش نعمر بطاقة الهجرة، عافاك؟
13112	corpus-6-dev	RAB	وقتاش خاصنا نرجعو؟	وقتاش خاصنا نرجعوا؟
13117	corpus-6-dev	RAB	"اشنو هو ""أو-بون""؟"	"اشنو هو ""او-بون""؟"
13186	corpus-6-dev	RAB	وقتاش غادي يسالي داك الشي؟	وقتاش غادي يسالي داك الشي؟
13191	corpus-6-dev	RAB	واش يمكن للدراري يديرو الزيارة بلا ما يرافقوهوم الكبار؟	واش يمكن للدراري يديروا الزيارة بلا ما يرافقوهم الكبار؟
13192	corpus-6-dev	RAB	فين يمكن ليا نكمي؟	فين يمكن لي نكمي؟
13210	corpus-6-dev	RAB	بغيت شريحة اللحم ما طايباش بزاف.	بغيت شريحة اللحم ما طايباش بزاف.
13217	corpus-6-dev	RAB	فين اهبطتي؟	فين هبطتي؟
13243	corpus-6-dev	RAB	بغيت غرفة مزدوجة تكون كتطل على المحيط . شحال غادي تسوى؟	بغيت غرفة مزدوجة تكون كتطل على المحيط. شحال غادي تسوى؟
13245	corpus-6-dev	RAB	ويسكي مزدوج، عافاك.	ويسكي مزدوج، عافاك.
13335	corpus-6-dev	RAB	واش نقدر نخدم هاد الشاريو ديال الامتعة؟	واش نقدر نخدم هاد الشاريو ديال الامتعة؟
13373	corpus-6-dev	RAB	هاد الشي حالتو. خاصني نكون فلوس أنجلوس الجمعة فالصباح.	هاد الشي حالته. خاصني نكون فلوس انجلوس الجمعة فالصباح.
13395	corpus-6-dev	RAB	حصلت على نقطة.	حصلت على نقطة.
13415	corpus-6-dev	RAB	واش بورصة وول ستريت مفتوحة للعموم؟	واش بورصة وول ستريت مفتوحة للعموم؟
13455	corpus-6-dev	RAB	بغيت شي حاجة عريضة.	بغيت شي حاجة عريضة.
13514	corpus-6-dev	RAB	عافاك وريني تذكرة الرجوع ديالك.	عافاك وريني تذكرة الرجوع ديالك.
13526	corpus-6-dev	RAB	نسيت مذكرتي فمخدع التلفون.	نسيت مذكرتي فمخدع التلفون.
13531	corpus-6-dev	RAB	تمشي تقلب معايا على القناع ديالي؟	تمشي تقلب معاي على القناع ديالي؟
13534	corpus-6-dev	RAB	كنحس بالدوخة ديال الجو.	كنحس بالدوخة ديال الجو.
13580	corpus-6-dev	RAB	اسمح ليا، نقدر ناخد تصويرتك، عافاك؟	اسمح لي، نقدر ناخذ تصويرتك، عافاك؟
13621	corpus-6-dev	RAB	بغينا نعرضوك للعشا غدا فالعشية.	بغينا نعرضوك للعشا غدا فالعشية.
13644	corpus-6-dev	RAB	بغيت شي ماقلة.	بغيت شي ماقلة.
13646	corpus-6-dev	RAB	هاد القطار كيدوز على إيل باسو؟	هاد القطار كيدوز على إيل باسو؟
13718	corpus-6-dev	RAB	شحال غادي يسوى إدا شريت منو تلاتة؟	شحال غادي يسوى اذا شريت منه ثلاثة؟
13723	corpus-6-dev	RAB	ممنوع التدخين، عافاك.	ممنوع التدخين، عافاك.
13763	corpus-6-dev	RAB	ممكن نبدل هاد التذاكر للعرض ديال غدا؟	ممكن نبدل هاد التذاكر للعرض ديال غدا؟
13767	corpus-6-dev	RAB	واش يمكن ليا نتسجل هنا في الرحلة الجوية ديال خطول يونايتد؟	واش يمكن لي نتسجل هنا في الرحلة الجوية ديال خطوط يونايتد؟
13768	corpus-6-dev	RAB	واش خاصنا نلبسو الكبوط والكرافاط للجولة الليلية؟	واش خاصنا نلبسوا الكبوط والكرافاطة للجولة الليلية؟
13772	corpus-6-dev	RAB	تقدر تحيد لصاقات ديال الثمن، عافاك؟	تقدر تحيد لصاقات ديال الثمن، عافاك؟
13781	corpus-6-dev	RAB	شحا كتضن غادي يكلف من هنا للمطار؟	شحال كتظن غادي يكلف من هنا للمطار؟
13801	corpus-6-dev	RAB	فين اتصناع؟	فين اتصناع؟
13823	corpus-6-dev	RAB	انتا ماشي صيني، ياك؟	انت ماشي صيني، ياك؟
13851	corpus-6-dev	RAB	نقدر نسولك على اسميتك؟	نقدر نسولك على اسميتك؟
13869	corpus-6-dev	RAB	عافاك وريني صورة من بطاقة الهوية ديالك.	عافاك وريني صورة من بطاقة الهوية ديالك.
13880	corpus-6-dev	RAB	تلميذ واحد، عافاك.	تلميذ واحد، عافاك.
13893	corpus-6-dev	RAB	فين يمكن لي نغطس؟	فين يمكن لي نغطس؟
13898	corpus-6-dev	RAB	مراقبة المخزون مهمة بزاف للشركة.	مراقبة المخزون مهمة بزاف للشركة.
13947	corpus-6-dev	RAB	اسمعتي الأخبار؟	سمعتي الاخبار؟
13971	corpus-6-dev	RAB	تقدر تدي ليا حوايجي حتى للطاكسي؟	تقدر تدي لي حوايجي حتى للطاكسي؟
14029	corpus-6-dev	RAB	شامبوان، عافاك.	شامبوان، عافاك.
14053	corpus-6-dev	RAB	الغدا واجد.	الغدا واجد.
14068	corpus-6-dev	RAB	واش عندك شي ماكلة خفيفة يتماشاو مع هاد الشراب ديالي؟	واش عندك شي ماكلة خفيفة يتماشوا مع هاد الشراب ديالي؟
14076	corpus-6-dev	RAB	مايمكن لي نهضرغير شوية بالإنجليزية.	ما يمكن لي نهدر غير شوية بالانجليزية.
14078	corpus-6-dev	RAB	البحر هايج هاد الليلة؟	البحر هايج هاد الليلة؟
14079	corpus-6-dev	RAB	نص ساعة تقريبا.	نص ساعة تقريبا.
14105	corpus-6-dev	RAB	كنقلب على شي هدية لولد صغير.	كنقلب على شي هدية لولد صغير.
14116	corpus-6-dev	RAB	كنضن باللي هادا هو النوع اللي خصنا نستوردوه.	كنظن باللي هادا هو النوع اللي خصنا نستوردوه.
14119	corpus-6-dev	RAB	طوموبيلتي تخسرات. أنا محتاج يجي الديباناج دابا.	طوموبيلتي تخسرات. انا محتاج يجي الديباناج دابا.
14123	corpus-6-dev	RAB	بغيت شي كتاب بالصور، عافاك.	بغيت شي كتاب بالصور، عافاك.
14217	corpus-6-dev	RAB	عافاك خدمو بحال صينية.	عافاك خدمه بحال صينية.
14228	corpus-6-dev	RAB	غادي تمشي للمدرسة؟	غادي تمشي للمدرسة؟
14244	corpus-6-dev	RAB	دور على اليمين فالقنت التاني وغادي تلقى واحد.	دور على اليمين فالقنت الثاني وغادي تلقى واحد.
14282	corpus-6-dev	RAB	يمكن ليك تاخدو غيرمورا هاد الباب.	يمكن ليك تاخذه غير مورا هاد الباب.
14350	corpus-6-dev	RAB	ماكاين مشكل. عندنا الوقت كلو.	ما كاين مشكل. عندنا الوقت كله.
14361	corpus-6-dev	RAB	اشكون اللي أكتار شعبية؟	اشكون اللي أكتار شعبية؟
